"Fap","diplome","Annee","Pourcentage"
"H","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.132701922110253
"H","En cours d'études initiales","1982-1984",0.00528764889322417
"J","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0136683913945296
"J","Bac + 2","1982-1984",0.0145663390992983
"J","Bac, brevet professionnel ou équivalent","1982-1984",0.0498399952647095
"J","CAP, BEP ou autre diplôme équivalent","1982-1984",0.215348720299028
"J","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.700824484678547
"J","En cours d'études initiales","1982-1984",0.00575206926388704
"K","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0116724169600109
"K","Bac + 2","1982-1984",0.0167402950141634
"K","Bac, brevet professionnel ou équivalent","1982-1984",0.0529084328142683
"K","CAP, BEP ou autre diplôme équivalent","1982-1984",0.225587980316419
"K","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.64688809134668
"K","En cours d'études initiales","1982-1984",0.0462027835484588
"L","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0767537246776666
"L","Bac + 2","1982-1984",0.0759832245522698
"L","Bac, brevet professionnel ou équivalent","1982-1984",0.204094816611011
"L","CAP, BEP ou autre diplôme équivalent","1982-1984",0.32064663706246
"L","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.312186165700198
"L","En cours d'études initiales","1982-1984",0.0103354313963948
"M","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.148355722944225
"M","Bac + 2","1982-1984",0.129267932217716
"M","Bac, brevet professionnel ou équivalent","1982-1984",0.239964911793705
"M","CAP, BEP ou autre diplôme équivalent","1982-1984",0.199415139296047
"M","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.272984409456202
"M","En cours d'études initiales","1982-1984",0.0100118842921052
"N","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.650181559124062
"N","Bac + 2","1982-1984",0.10735772369265
"N","Bac, brevet professionnel ou équivalent","1982-1984",0.124247660135255
"N","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0495690440715101
"N","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.0447919760850403
"N","En cours d'études initiales","1982-1984",0.0238520368914819
"P","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.10161730642746
"P","Bac + 2","1982-1984",0.0504148769838324
"P","Bac, brevet professionnel ou équivalent","1982-1984",0.193175326128827
"P","CAP, BEP ou autre diplôme équivalent","1982-1984",0.247646427511229
"P","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.392546472671829
"P","En cours d'études initiales","1982-1984",0.0145995902768228
"Q","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0914298032472588
"Q","Bac + 2","1982-1984",0.0623150638461957
"Q","Bac, brevet professionnel ou équivalent","1982-1984",0.256043612217014
"Q","CAP, BEP ou autre diplôme équivalent","1982-1984",0.247081986329635
"Q","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.335981868647755
"Q","En cours d'études initiales","1982-1984",0.00714766571214103
"R","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0409362372646562
"R","Bac + 2","1982-1984",0.0432769032405644
"R","Bac, brevet professionnel ou équivalent","1982-1984",0.12137210029665
"R","CAP, BEP ou autre diplôme équivalent","1982-1984",0.22849856522753
"R","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.54568897854213
"R","En cours d'études initiales","1982-1984",0.0202272154284695
"S","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00489528942577727
"S","Bac + 2","1982-1984",0.0073108102674486
"S","Bac, brevet professionnel ou équivalent","1982-1984",0.0405051010725507
"S","CAP, BEP ou autre diplôme équivalent","1982-1984",0.317147971675812
"S","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.5373537041718
"S","En cours d'études initiales","1982-1984",0.0927871233866119
"T","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.00343436623233145
"T","Bac + 2","1982-1984",0.00384785925731588
"T","Bac, brevet professionnel ou équivalent","1982-1984",0.0321604604320604
"T","CAP, BEP ou autre diplôme équivalent","1982-1984",0.178011509847381
"T","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.758821446593818
"T","En cours d'études initiales","1982-1984",0.0237243576370936
"U","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.182193831883664
"U","Bac + 2","1982-1984",0.134925333468805
"U","Bac, brevet professionnel ou équivalent","1982-1984",0.231588970232326
"U","CAP, BEP ou autre diplôme équivalent","1982-1984",0.130086545094005
"U","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.295221129710796
"U","En cours d'études initiales","1982-1984",0.025984189610404
"V","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.148039390011066
"V","Bac + 2","1982-1984",0.338081950320875
"V","Bac, brevet professionnel ou équivalent","1982-1984",0.0914213819172057
"V","CAP, BEP ou autre diplôme équivalent","1982-1984",0.171897232803311
"V","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.155629666741342
"V","En cours d'études initiales","1982-1984",0.0949303782062
"W","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.351118600619023
"W","Bac + 2","1982-1984",0.375028314307268
"W","Bac, brevet professionnel ou équivalent","1982-1984",0.164627278128318
"W","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0362746457346884
"W","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.0303244265379812
"W","En cours d'études initiales","1982-1984",0.0426267346727221
"X","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.359012729897448
"X","Bac + 2","1982-1984",0.0931562271508652
"X","Bac, brevet professionnel ou équivalent","1982-1984",0.286044357786985
"X","CAP, BEP ou autre diplôme équivalent","1982-1984",0.0364195054275483
"X","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.225367179737153
"X","En cours d'études initiales","1982-1984",0
"ENS","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0615447548427289
"ENS","Bac + 2","1982-1984",0.0661364424286943
"ENS","Bac, brevet professionnel ou équivalent","1982-1984",0.101068711233687
"ENS","CAP, BEP ou autre diplôme équivalent","1982-1984",0.242534348773627
"ENS","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.502607454319949
"ENS","En cours d'études initiales","1982-1984",0.026108288401314
"Z","Diplôme supérieur (bac + 3 ou plus)","1982-1984",0.0275766279120625
"Z","Bac + 2","1982-1984",0.0301190226527708
"Z","Bac, brevet professionnel ou équivalent","1982-1984",0.110722300289678
"Z","CAP, BEP ou autre diplôme équivalent","1982-1984",0.24542632494429
"Z","Aucun diplôme, CEP ou brevet des collèges","1982-1984",0.553273094914201
"Z","En cours d'études initiales","1982-1984",0.0328826292869968
"A","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0683155943090431
"A","Bac + 2","2017-2019",0.13955062817121
"A","Bac, brevet professionnel ou équivalent","2017-2019",0.236487578416412
"A","CAP, BEP ou autre diplôme équivalent","2017-2019",0.314627298169193
"A","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.208735265114542
"A","En cours d'études initiales","2017-2019",0.0322836358195992
"B","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.108278350418237
"B","Bac + 2","2017-2019",0.0812978317647517
"B","Bac, brevet professionnel ou équivalent","2017-2019",0.180561573607989
"B","CAP, BEP ou autre diplôme équivalent","2017-2019",0.370878562008847
"B","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.230702636218397
"B","En cours d'études initiales","2017-2019",0.0282810459817792
"C","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0880021063954955
"C","Bac + 2","2017-2019",0.168313417617722
"C","Bac, brevet professionnel ou équivalent","2017-2019",0.305861810848355
"C","CAP, BEP ou autre diplôme équivalent","2017-2019",0.2812609531619
"C","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.138280439413075
"C","En cours d'études initiales","2017-2019",0.0182812725634512
"D","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0544311793075492
"D","Bac + 2","2017-2019",0.125086881419997
"D","Bac, brevet professionnel ou équivalent","2017-2019",0.20921345296927
"D","CAP, BEP ou autre diplôme équivalent","2017-2019",0.398796062327747
"D","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.170807928074744
"D","En cours d'études initiales","2017-2019",0.0416644959006926
"E","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0868641015749524
"E","Bac + 2","2017-2019",0.129692103267943
"E","Bac, brevet professionnel ou équivalent","2017-2019",0.226340825438433
"E","CAP, BEP ou autre diplôme équivalent","2017-2019",0.33727243797968
"E","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.19835195643815
"E","En cours d'études initiales","2017-2019",0.0214785753008411
"F","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0542564980480194
"F","Bac + 2","2017-2019",0.080916569785527
"F","Bac, brevet professionnel ou équivalent","2017-2019",0.196467109481795
"F","CAP, BEP ou autre diplôme équivalent","2017-2019",0.43421955821903
"F","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.217017184252653
"F","En cours d'études initiales","2017-2019",0.0171230802129752
"G","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.101695800139443
"G","Bac + 2","2017-2019",0.187178707925932
"G","Bac, brevet professionnel ou équivalent","2017-2019",0.244755740243638
"G","CAP, BEP ou autre diplôme équivalent","2017-2019",0.339920338097778
"G","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.102178998098824
"G","En cours d'études initiales","2017-2019",0.0242704154943854
"H","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.645938706662488
"H","Bac + 2","2017-2019",0.171007174060394
"H","Bac, brevet professionnel ou équivalent","2017-2019",0.0734158182528076
"H","CAP, BEP ou autre diplôme équivalent","2017-2019",0.068305727056952
"H","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0177394525447514
"H","En cours d'études initiales","2017-2019",0.0235931214226067
"J","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0734326708109367
"J","Bac + 2","2017-2019",0.0897452623581266
"J","Bac, brevet professionnel ou équivalent","2017-2019",0.212985096442921
"J","CAP, BEP ou autre diplôme équivalent","2017-2019",0.339782600464496
"J","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.267172423216675
"J","En cours d'études initiales","2017-2019",0.0168819467068452
"K","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0780174014964114
"K","Bac + 2","2017-2019",0.075590990462324
"K","Bac, brevet professionnel ou équivalent","2017-2019",0.187885052333232
"K","CAP, BEP ou autre diplôme équivalent","2017-2019",0.321655148067289
"K","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.326993524198185
"K","En cours d'études initiales","2017-2019",0.00985788344255792
"L","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.343855223827947
"L","Bac + 2","2017-2019",0.24556222190617
"L","Bac, brevet professionnel ou équivalent","2017-2019",0.206006566024099
"L","CAP, BEP ou autre diplôme équivalent","2017-2019",0.122728484565895
"L","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0562218892707564
"L","En cours d'études initiales","2017-2019",0.0256256144051323
"M","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.595991244918866
"M","Bac + 2","2017-2019",0.217481865043694
"M","Bac, brevet professionnel ou équivalent","2017-2019",0.0889969664021046
"M","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0359882220319873
"M","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0251194087616542
"M","En cours d'études initiales","2017-2019",0.0364222928416934
"N","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.812099208654186
"N","Bac + 2","2017-2019",0.0932140622357259
"N","Bac, brevet professionnel ou équivalent","2017-2019",0.0269858011909666
"N","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0107759583645234
"N","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.00534572082204318
"N","En cours d'études initiales","2017-2019",0.0515792487325552
"P","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.317801840833938
"P","Bac + 2","2017-2019",0.172304683320479
"P","Bac, brevet professionnel ou équivalent","2017-2019",0.277063311564009
"P","CAP, BEP ou autre diplôme équivalent","2017-2019",0.138704606040138
"P","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0819418764620005
"P","En cours d'études initiales","2017-2019",0.0121836817794356
"Q","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.433165435213267
"Q","Bac + 2","2017-2019",0.289852187311015
"Q","Bac, brevet professionnel ou équivalent","2017-2019",0.165225632041454
"Q","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0643313478163847
"Q","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0295513845010863
"Q","En cours d'études initiales","2017-2019",0.0178740131167942
"R","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.23001653739156
"R","Bac + 2","2017-2019",0.187481390831042
"R","Bac, brevet professionnel ou équivalent","2017-2019",0.236322313899396
"R","CAP, BEP ou autre diplôme équivalent","2017-2019",0.186746086556822
"R","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.119590180542117
"R","En cours d'études initiales","2017-2019",0.0398434907790625
"S","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0753898394622787
"S","Bac + 2","2017-2019",0.0732522325958981
"S","Bac, brevet professionnel ou équivalent","2017-2019",0.2126692249341
"S","CAP, BEP ou autre diplôme équivalent","2017-2019",0.357869465710229
"S","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.208660015549656
"S","En cours d'études initiales","2017-2019",0.0721592217478372
"T","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.055066681014573
"T","Bac + 2","2017-2019",0.0502537602588386
"T","Bac, brevet professionnel ou équivalent","2017-2019",0.194289934192425
"T","CAP, BEP ou autre diplôme équivalent","2017-2019",0.342614358998077
"T","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.339622742305035
"T","En cours d'études initiales","2017-2019",0.0181525232310514
"U","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.506851003280889
"U","Bac + 2","2017-2019",0.191760827314239
"U","Bac, brevet professionnel ou équivalent","2017-2019",0.149036216930667
"U","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0591742618898135
"U","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0629962633012653
"U","En cours d'études initiales","2017-2019",0.0301814272831261
"V","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.309418304844953
"V","Bac + 2","2017-2019",0.293124967640755
"V","Bac, brevet professionnel ou équivalent","2017-2019",0.153276145517598
"V","CAP, BEP ou autre diplôme équivalent","2017-2019",0.17978962577296
"V","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0266076073584696
"V","En cours d'études initiales","2017-2019",0.0377833488652655
"W","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.815650837801228
"W","Bac + 2","2017-2019",0.0952690570039342
"W","Bac, brevet professionnel ou équivalent","2017-2019",0.0453118641506805
"W","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0147038407873323
"W","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0104779406915596
"W","En cours d'études initiales","2017-2019",0.0185864595652653
"X","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.388865245084597
"X","Bac + 2","2017-2019",0.138203211911687
"X","Bac, brevet professionnel ou équivalent","2017-2019",0.185885167750596
"X","CAP, BEP ou autre diplôme équivalent","2017-2019",0.184085098535588
"X","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.100970566856549
"X","En cours d'études initiales","2017-2019",0.00199070986098321
"ENS","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.246971537000112
"ENS","Bac + 2","2017-2019",0.15777869084729
"ENS","Bac, brevet professionnel ou équivalent","2017-2019",0.19253877293416
"ENS","CAP, BEP ou autre diplôme équivalent","2017-2019",0.228705623974065
"ENS","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.145130135803622
"ENS","En cours d'études initiales","2017-2019",0.0288752394407515
"Z","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.114482650422277
"Z","Bac + 2","2017-2019",0.0714892255037635
"Z","Bac, brevet professionnel ou équivalent","2017-2019",0.0986483352699655
"Z","CAP, BEP ou autre diplôme équivalent","2017-2019",0.118749500194489
"Z","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.571202757715925
"Z","En cours d'études initiales","2017-2019",0.0254275308935803
"A0Z00","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0234025552595301
"A0Z00","Bac + 2","2003-2005",0.0734008192509975
"A0Z00","Bac, brevet professionnel ou équivalent","2003-2005",0.170334836742828
"A0Z00","CAP, BEP ou autre diplôme équivalent","2003-2005",0.388462728041834
"A0Z00","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.341849521156056
"A0Z00","En cours d'études initiales","2003-2005",0.00254953954875439
"A0Z01","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0164578239463715
"A0Z01","Bac + 2","2003-2005",0.110186141926817
"A0Z01","Bac, brevet professionnel ou équivalent","2003-2005",0.168413180132299
"A0Z01","CAP, BEP ou autre diplôme équivalent","2003-2005",0.380003609027394
"A0Z01","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.321111229699291
"A0Z01","En cours d'études initiales","2003-2005",0.00382801526782787
"A0Z02","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0124843439677814
"A0Z02","Bac + 2","2003-2005",0.110456450775963
