"Fap","Specialite","Label_spedipl","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"A0Z43",252,"Moteurs et mécanique auto",0.35368,7.9687809801907,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43",232,"Bâtiment : construction et couverture",0.2447,5.51334739270715,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43",233,"Bâtiment : finitions",0.24125,5.43561527785288,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"A0Z43",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",0.18231,4.10763532147299,"Conducteurs d'engins agricoles ou forestiers","A","Agriculture, marine, pêche","A0Z","Agriculteurs, éleveurs, sylviculteurs, bûcherons"
"B5Z",231,"Mines et carrières, génie civil, topographie",3.04324,41.5924994533129,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",1.10731,15.1338016619287,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",211,"Productions végétales, cultures spécialisées et protection des cultures",0.5823,7.95839711349224,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",227,"Énergie, génie climatique",0.47374,6.4746883883665,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",232,"Bâtiment : construction et couverture",0.45451,6.21186857642685,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",255,"Électricité, électronique",0.37236,5.08910999343976,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",254,"Structures métalliques",0.36468,4.98414607478679,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",312,"Commerce, vente",0.33716,4.60802536628034,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",252,"Moteurs et mécanique auto",0.31396,4.29094686201618,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z",311,"Transport, manutention, magasinage",0.26754,3.6565165099497,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",231,"Mines et carrières, génie civil, topographie",3.04324,41.5924994533129,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",210,"Spécialités plurivalentes de l'agronomie et de l'agriculture",1.10731,15.1338016619287,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",211,"Productions végétales, cultures spécialisées et protection des cultures",0.5823,7.95839711349224,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",227,"Énergie, génie climatique",0.47374,6.4746883883665,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",232,"Bâtiment : construction et couverture",0.45451,6.21186857642685,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",255,"Électricité, électronique",0.37236,5.08910999343976,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",254,"Structures métalliques",0.36468,4.98414607478679,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",312,"Commerce, vente",0.33716,4.60802536628034,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",252,"Moteurs et mécanique auto",0.31396,4.29094686201618,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"B5Z40",311,"Transport, manutention, magasinage",0.26754,3.6565165099497,"Conducteurs d'engins du bâtiment et des travaux publics","B","Bâtiment, travaux publics","B5Z","Conducteurs d'engins du bâtiment et des travaux publics"
"J3Z41",312,"Commerce, vente",0.4444,13.1989284038326,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",254,"Structures métalliques",0.43272,12.852025875127,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",336,"Coiffure, esthétique et autres spécialités des services aux personnes",0.3531,10.4872673703719,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",221,"Agro-alimentaire, alimentation, cuisine",0.30295,8.99778433830125,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",331,"Santé",0.28303,8.40614920372801,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",326,"Informatique, traitement de l'information, réseaux de transmission des données",0.26824,7.96687793664277,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",232,"Bâtiment : construction et couverture",0.22763,6.76073823709362,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",255,"Électricité, électronique",0.21152,6.28226223217521,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",343,"Nettoyage, assainissement, protection environnement",0.20388,6.05534996168628,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",252,"Moteurs et mécanique auto",0.18892,5.61102959957706,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",243,"Cuirs et peaux",0.18474,5.48688126310537,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",230,"Spécialités pluritechnologiques, génie civil, construction, bois",0.14033,4.16787943949105,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z41",227,"Énergie, génie climatique",0.12548,3.72682613886793,"Conducteurs de transport en commun sur route","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",311,"Transport, manutention, magasinage",17.75563,31.6800462756703,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",312,"Commerce, vente",9.4224,16.811685534553,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",310,"Spécialités plurivalentes des échanges et de la gestion",6.69486,11.9451393506811,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",252,"Moteurs et mécanique auto",5.75891,10.2751935750757,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",255,"Électricité, électronique",5.60464,9.99994112056136,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",331,"Santé",4.28211,7.6402494846711,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",314,"Comptabilité, gestion",3.4443,6.14540759112976,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z",227,"Énergie, génie climatique",3.08388,5.50233706765765,"Conducteurs de véhicules","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",331,"Santé",3.13998,26.5331662465555,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",310,"Spécialités plurivalentes des échanges et de la gestion",2.06751,17.4706802420449,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",312,"Commerce, vente",1.73572,14.6670193177891,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",335,"Animation culturelle, sportive et de loisirs",1.59858,13.5081716757491,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",255,"Électricité, électronique",0.8146,6.88345697247885,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",314,"Comptabilité, gestion",0.7275,6.14745267306452,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",252,"Moteurs et mécanique auto",0.59995,5.06964155492105,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",330,"Spécialités plurivalentes sanitaires et sociales",0.59661,5.04141819831893,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z40",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.55372,4.67899311907806,"Conducteurs de véhicules légers","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z42",312,"Commerce, vente",5.59691,26.4363950512086,"Conducteurs et livreurs sur courte distance","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z42",310,"Spécialités plurivalentes des échanges et de la gestion",2.64534,12.4949754926851,"Conducteurs et livreurs sur courte distance","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
"J3Z42",255,"Électricité, électronique",2.22414,10.5054831485936,"Conducteurs et livreurs sur courte distance","J","Transports, logistique et tourisme","J3Z","Conducteurs de véhicules"
