"Fap3","Annee","Part","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"V3Z","2004-2006",70.8593808519846,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2005-2007",71.2758976289992,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2006-2008",72.4430837271701,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2007-2009",73.2826001490104,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2008-2010",73.6861143091628,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2009-2011",72.5467954114107,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2010-2012",71.2867913945934,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2011-2013",71.269597834067,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2012-2014",71.8201752159721,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2013-2015",72.6933055437107,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2014-2016",73.5211028117294,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2015-2017",74.095474768638,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2016-2018",73.36090409257,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z","2017-2019",72.7567732072751,"Professions para-médicales","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2003-2005",77.9790707738306,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2004-2006",86.0811462221441,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2005-2007",88.7549642698903,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2006-2008",88.5445940302189,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2007-2009",85.8852082925725,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2008-2010",84.9597165259021,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2009-2011",83.5113988328891,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2010-2012",82.1920506255292,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2011-2013",84.0806890664698,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2012-2014",86.0003223194723,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2013-2015",87.4087021190076,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2014-2016",86.8053926196462,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2015-2017",87.0591493195505,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2016-2018",86.9190718451926,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"V3Z90","2017-2019",87.0799167205504,"Psychologues, psychothérapeutes","V","Santé, action sociale, culturelle et sportive","V3Z","Professions para-médicales"
"A3Z40","2003-2005",11.185970631375,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2004-2006",12.6175413044468,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2005-2007",11.0980486540527,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2006-2008",11.608660266564,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2007-2009",12.0023857084702,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2008-2010",10.5865651995235,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2009-2011",14.5237061122915,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2010-2012",13.9964262453867,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2011-2013",14.7264402542957,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2012-2014",12.5926389448139,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2013-2015",11.6740074216767,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2014-2016",13.6607855216781,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2015-2017",10.3304112454246,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2016-2018",6.94787483333774,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z40","2017-2019",8.71856296702265,"Pêcheurs, aquaculteurs salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"Q0Z60","2003-2005",72.3319166978715,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2004-2006",72.4547275214633,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2005-2007",74.0492755048461,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2006-2008",76.4577255244082,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2007-2009",77.2931612979157,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2008-2010",76.0860319008111,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2009-2011",75.9004705779966,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2010-2012",77.002191356509,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2011-2013",78.6301847393717,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2012-2014",80.008745592404,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2013-2015",79.765178685755,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2014-2016",79.0077910781206,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2015-2017",78.4249084106382,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2016-2018",77.7318528966368,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","2017-2019",77.2592048542121,"Q0Z60","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"R2Z83","2003-2005",38.849061274543,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83","2004-2006",39.4217834111542,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83","2005-2007",44.5736353761812,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83","2006-2008",45.710879869407,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83","2007-2009",45.9814064724648,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83","2008-2010",44.5710721610169,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
