"Fap","Anciennete","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"D","10 ans ou plus","1982-1984",47.209584788592,"Mécanique, travail des métaux","D","Mécanique, travail des métaux",NA,NA
"D","Moins d’un an","2017-2019",10.1276372906596,"Mécanique, travail des métaux","D","Mécanique, travail des métaux",NA,NA
"D","De 1 an à moins de 5 ans","2017-2019",22.841403795444,"Mécanique, travail des métaux","D","Mécanique, travail des métaux",NA,NA
"D","De 5 ans à moins de 10 ans","2017-2019",15.9780577819615,"Mécanique, travail des métaux","D","Mécanique, travail des métaux",NA,NA
"D","10 ans ou plus","2017-2019",51.0529011319348,"Mécanique, travail des métaux","D","Mécanique, travail des métaux",NA,NA
"V2Z90","Moins d’un an","2003-2005",5.56546295496238,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","De 1 an à moins de 5 ans","2003-2005",18.7236663898678,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","De 5 ans à moins de 10 ans","2003-2005",13.9710569516302,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","10 ans ou plus","2003-2005",61.7398137035396,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","Moins d’un an","2017-2019",7.32868292786107,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","De 1 an à moins de 5 ans","2017-2019",27.2431779467531,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","De 5 ans à moins de 10 ans","2017-2019",13.7445356031149,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z90","10 ans ou plus","2017-2019",51.6836035222709,"Médecins","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","Moins d’un an","1982-1984",15.952262252741,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","De 1 an à moins de 5 ans","1982-1984",29.4738404911895,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","De 5 ans à moins de 10 ans","1982-1984",21.9500278199142,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","10 ans ou plus","1982-1984",32.6238694361553,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","Moins d’un an","2017-2019",8.63362321769399,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","De 1 an à moins de 5 ans","2017-2019",25.5624965686407,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","De 5 ans à moins de 10 ans","2017-2019",14.9592066452284,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z","10 ans ou plus","2017-2019",50.8446735684369,"Médecins et assimilés","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"ZZZ","Moins d’un an","1982-1984",15.8856225351609,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","De 1 an à moins de 5 ans","1982-1984",29.7920416497319,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","De 5 ans à moins de 10 ans","1982-1984",23.3019129160916,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","10 ans ou plus","1982-1984",31.0204228990155,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","Moins d’un an","2017-2019",10.2784814573787,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","De 1 an à moins de 5 ans","2017-2019",30.163282263965,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","De 5 ans à moins de 10 ans","2017-2019",18.8858617389077,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ","10 ans ou plus","2017-2019",40.6723745397486,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"Z","Moins d’un an","1982-1984",15.8856225351609,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","De 1 an à moins de 5 ans","1982-1984",29.7920416497319,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","De 5 ans à moins de 10 ans","1982-1984",23.3019129160916,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","10 ans ou plus","1982-1984",31.0204228990155,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","Moins d’un an","2017-2019",10.2784814573787,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","De 1 an à moins de 5 ans","2017-2019",30.163282263965,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","De 5 ans à moins de 10 ans","2017-2019",18.8858617389077,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z","10 ans ou plus","2017-2019",40.6723745397486,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"ZZZZZ","Moins d’un an","2003-2005",31.6862353235074,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","De 1 an à moins de 5 ans","2003-2005",51.1291531351486,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","De 5 ans à moins de 10 ans","2003-2005",0,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","10 ans ou plus","2003-2005",17.184611541344,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","Moins d’un an","2017-2019",10.2784814573787,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","De 1 an à moins de 5 ans","2017-2019",30.163282263965,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","De 5 ans à moins de 10 ans","2017-2019",18.8858617389077,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ","10 ans ou plus","2017-2019",40.6723745397486,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"T4Z62","Moins d’un an","2003-2005",8.78615721897381,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","De 1 an à moins de 5 ans","2003-2005",36.1239351230815,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","De 5 ans à moins de 10 ans","2003-2005",22.9573297365991,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","10 ans ou plus","2003-2005",32.1325779213456,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","Moins d’un an","2017-2019",7.96746872290047,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","De 1 an à moins de 5 ans","2017-2019",23.799651912124,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","De 5 ans à moins de 10 ans","2017-2019",22.9564717853611,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62","10 ans ou plus","2017-2019",45.2764075796145,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"F4Z","Moins d’un an","1982-1984",11.0646678781278,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","De 1 an à moins de 5 ans","1982-1984",20.488369006294,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","De 5 ans à moins de 10 ans","1982-1984",20.374048342167,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","10 ans ou plus","1982-1984",48.0729147734113,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","Moins d’un an","2017-2019",7.60630717483432,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","De 1 an à moins de 5 ans","2017-2019",16.0593954257334,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","De 5 ans à moins de 10 ans","2017-2019",13.1012041247995,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z","10 ans ou plus","2017-2019",63.2330932746327,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"J0Z20","Moins d’un an","2003-2005",18.9716316462693,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","De 1 an à moins de 5 ans","2003-2005",31.6251758188019,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","De 5 ans à moins de 10 ans","2003-2005",15.1053001304603,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","10 ans ou plus","2003-2005",34.2978924044685,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","Moins d’un an","2017-2019",19.1867410798506,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","De 1 an à moins de 5 ans","2017-2019",29.3446750954006,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","De 5 ans à moins de 10 ans","2017-2019",13.0214202608759,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20","10 ans ou plus","2017-2019",38.4471635638729,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"F4Z20","Moins d’un an","2003-2005",12.6601487148204,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","De 1 an à moins de 5 ans","2003-2005",28.287735149127,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","De 5 ans à moins de 10 ans","2003-2005",21.166504542232,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","10 ans ou plus","2003-2005",37.8856115938206,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","Moins d’un an","2017-2019",9.94091497383377,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","De 1 an à moins de 5 ans","2017-2019",29.8002363401047,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","De 5 ans à moins de 10 ans","2017-2019",9.52957064880986,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20","10 ans ou plus","2017-2019",50.7292780372517,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"C0Z","Moins d’un an","1982-1984",17.2124554695342,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","De 1 an à moins de 5 ans","1982-1984",21.1338970028294,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","De 5 ans à moins de 10 ans","1982-1984",25.852806912106,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","10 ans ou plus","1982-1984",35.8008406155304,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","Moins d’un an","2017-2019",15.8518507016627,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","De 1 an à moins de 5 ans","2017-2019",21.3072281673468,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","De 5 ans à moins de 10 ans","2017-2019",8.04464262879649,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z","10 ans ou plus","2017-2019",54.7962785021939,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Moins d’un an","2003-2005",12.0767160351169,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","De 1 an à moins de 5 ans","2003-2005",24.7025151604827,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","De 5 ans à moins de 10 ans","2003-2005",14.7454776902517,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","10 ans ou plus","2003-2005",48.4752911141487,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","Moins d’un an","2017-2019",15.8518507016627,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z20","De 1 an à moins de 5 ans","2017-2019",21.3072281673468,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
